datetime,value,datetime_utc,datetime_new_york,is_dst_spring,is_dst_fall,datetime_london,datetime_tokyo,spring_dst_rules,fall_dst_rules,hour,hour_utc,time_diff,timezone,weekday,hour_diff,time_diff_hours,next_hour,time_until_next_hour,value_shifted,diff_value,pct_change_value
2022-01-03 16:00:00,64,2022-01-03 16:00:00+00:00,2022-01-03 11:00:00-05:00,False,False,2022-01-03 16:00:00+00:00,2022-01-04 01:00:00+09:00,2022-01-03 11:00:00-05:00,2022-01-03 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 12:00:00-05:00,0 days 01:00:00,63.0,1.0,0.015873015873015817
2022-01-03 17:00:00,65,2022-01-03 17:00:00+00:00,2022-01-03 12:00:00-05:00,False,False,2022-01-03 17:00:00+00:00,2022-01-04 02:00:00+09:00,2022-01-03 12:00:00-05:00,2022-01-03 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 13:00:00-05:00,0 days 01:00:00,64.0,1.0,0.015625
2022-01-03 18:00:00,66,2022-01-03 18:00:00+00:00,2022-01-03 13:00:00-05:00,False,False,2022-01-03 18:00:00+00:00,2022-01-04 03:00:00+09:00,2022-01-03 13:00:00-05:00,2022-01-03 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 14:00:00-05:00,0 days 01:00:00,65.0,1.0,0.01538461538461533
2022-01-03 19:00:00,67,2022-01-03 19:00:00+00:00,2022-01-03 14:00:00-05:00,False,False,2022-01-03 19:00:00+00:00,2022-01-04 04:00:00+09:00,2022-01-03 14:00:00-05:00,2022-01-03 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 15:00:00-05:00,0 days 01:00:00,66.0,1.0,0.015151515151515138
2022-01-03 20:00:00,68,2022-01-03 20:00:00+00:00,2022-01-03 15:00:00-05:00,False,False,2022-01-03 20:00:00+00:00,2022-01-04 05:00:00+09:00,2022-01-03 15:00:00-05:00,2022-01-03 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 16:00:00-05:00,0 days 01:00:00,67.0,1.0,0.014925373134328401
2022-01-03 21:00:00,69,2022-01-03 21:00:00+00:00,2022-01-03 16:00:00-05:00,False,False,2022-01-03 21:00:00+00:00,2022-01-04 06:00:00+09:00,2022-01-03 16:00:00-05:00,2022-01-03 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 17:00:00-05:00,0 days 01:00:00,68.0,1.0,0.014705882352941124
2022-01-03 22:00:00,70,2022-01-03 22:00:00+00:00,2022-01-03 17:00:00-05:00,False,False,2022-01-03 22:00:00+00:00,2022-01-04 07:00:00+09:00,2022-01-03 17:00:00-05:00,2022-01-03 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 18:00:00-05:00,0 days 01:00:00,69.0,1.0,0.01449275362318847
2022-01-03 23:00:00,71,2022-01-03 23:00:00+00:00,2022-01-03 18:00:00-05:00,False,False,2022-01-03 23:00:00+00:00,2022-01-04 08:00:00+09:00,2022-01-03 18:00:00-05:00,2022-01-03 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-01-03 19:00:00-05:00,0 days 01:00:00,70.0,1.0,0.014285714285714235
2022-01-04 00:00:00,72,2022-01-04 00:00:00+00:00,2022-01-03 19:00:00-05:00,False,False,2022-01-04 00:00:00+00:00,2022-01-04 09:00:00+09:00,2022-01-03 19:00:00-05:00,2022-01-03 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-01-03 20:00:00-05:00,0 days 01:00:00,71.0,1.0,0.014084507042253502
2022-01-04 01:00:00,73,2022-01-04 01:00:00+00:00,2022-01-03 20:00:00-05:00,False,False,2022-01-04 01:00:00+00:00,2022-01-04 10:00:00+09:00,2022-01-03 20:00:00-05:00,2022-01-03 20:00:00-05:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-01-03 21:00:00-05:00,0 days 01:00:00,72.0,1.0,0.01388888888888884
2022-01-04 02:00:00,74,2022-01-04 02:00:00+00:00,2022-01-03 21:00:00-05:00,False,False,2022-01-04 02:00:00+00:00,2022-01-04 11:00:00+09:00,2022-01-03 21:00:00-05:00,2022-01-03 21:00:00-05:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-01-03 22:00:00-05:00,0 days 01:00:00,73.0,1.0,0.013698630136986356
2022-01-04 03:00:00,75,2022-01-04 03:00:00+00:00,2022-01-03 22:00:00-05:00,False,False,2022-01-04 03:00:00+00:00,2022-01-04 12:00:00+09:00,2022-01-03 22:00:00-05:00,2022-01-03 22:00:00-05:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-01-03 23:00:00-05:00,0 days 01:00:00,74.0,1.0,0.013513513513513598
2022-01-04 04:00:00,76,2022-01-04 04:00:00+00:00,2022-01-03 23:00:00-05:00,False,False,2022-01-04 04:00:00+00:00,2022-01-04 13:00:00+09:00,2022-01-03 23:00:00-05:00,2022-01-03 23:00:00-05:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-01-04 00:00:00-05:00,0 days 01:00:00,75.0,1.0,0.01333333333333342
2022-01-04 05:00:00,77,2022-01-04 05:00:00+00:00,2022-01-04 00:00:00-05:00,False,False,2022-01-04 05:00:00+00:00,2022-01-04 14:00:00+09:00,2022-01-04 00:00:00-05:00,2022-01-04 00:00:00-05:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 01:00:00-05:00,0 days 01:00:00,76.0,1.0,0.013157894736842035
2022-01-04 06:00:00,78,2022-01-04 06:00:00+00:00,2022-01-04 01:00:00-05:00,False,False,2022-01-04 06:00:00+00:00,2022-01-04 15:00:00+09:00,2022-01-04 01:00:00-05:00,2022-01-04 01:00:00-05:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 02:00:00-05:00,0 days 01:00:00,77.0,1.0,0.01298701298701288
2022-01-04 07:00:00,79,2022-01-04 07:00:00+00:00,2022-01-04 02:00:00-05:00,False,False,2022-01-04 07:00:00+00:00,2022-01-04 16:00:00+09:00,2022-01-04 02:00:00-05:00,2022-01-04 02:00:00-05:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 03:00:00-05:00,0 days 01:00:00,78.0,1.0,0.012820512820512775
2022-01-04 08:00:00,80,2022-01-04 08:00:00+00:00,2022-01-04 03:00:00-05:00,False,False,2022-01-04 08:00:00+00:00,2022-01-04 17:00:00+09:00,2022-01-04 03:00:00-05:00,2022-01-04 03:00:00-05:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 04:00:00-05:00,0 days 01:00:00,79.0,1.0,0.012658227848101333
2022-01-04 09:00:00,81,2022-01-04 09:00:00+00:00,2022-01-04 04:00:00-05:00,False,False,2022-01-04 09:00:00+00:00,2022-01-04 18:00:00+09:00,2022-01-04 04:00:00-05:00,2022-01-04 04:00:00-05:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 05:00:00-05:00,0 days 01:00:00,80.0,1.0,0.012499999999999956
2022-01-04 10:00:00,82,2022-01-04 10:00:00+00:00,2022-01-04 05:00:00-05:00,False,False,2022-01-04 10:00:00+00:00,2022-01-04 19:00:00+09:00,2022-01-04 05:00:00-05:00,2022-01-04 05:00:00-05:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 06:00:00-05:00,0 days 01:00:00,81.0,1.0,0.012345679012345734
2022-01-04 11:00:00,83,2022-01-04 11:00:00+00:00,2022-01-04 06:00:00-05:00,False,False,2022-01-04 11:00:00+00:00,2022-01-04 20:00:00+09:00,2022-01-04 06:00:00-05:00,2022-01-04 06:00:00-05:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 07:00:00-05:00,0 days 01:00:00,82.0,1.0,0.012195121951219523
2022-01-04 12:00:00,84,2022-01-04 12:00:00+00:00,2022-01-04 07:00:00-05:00,False,False,2022-01-04 12:00:00+00:00,2022-01-04 21:00:00+09:00,2022-01-04 07:00:00-05:00,2022-01-04 07:00:00-05:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 08:00:00-05:00,0 days 01:00:00,83.0,1.0,0.012048192771084265
2022-01-04 13:00:00,85,2022-01-04 13:00:00+00:00,2022-01-04 08:00:00-05:00,False,False,2022-01-04 13:00:00+00:00,2022-01-04 22:00:00+09:00,2022-01-04 08:00:00-05:00,2022-01-04 08:00:00-05:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 09:00:00-05:00,0 days 01:00:00,84.0,1.0,0.011904761904761862
2022-01-04 14:00:00,86,2022-01-04 14:00:00+00:00,2022-01-04 09:00:00-05:00,False,False,2022-01-04 14:00:00+00:00,2022-01-04 23:00:00+09:00,2022-01-04 09:00:00-05:00,2022-01-04 09:00:00-05:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 10:00:00-05:00,0 days 01:00:00,85.0,1.0,0.0117647058823529
2022-01-04 15:00:00,87,2022-01-04 15:00:00+00:00,2022-01-04 10:00:00-05:00,False,False,2022-01-04 15:00:00+00:00,2022-01-05 00:00:00+09:00,2022-01-04 10:00:00-05:00,2022-01-04 10:00:00-05:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 11:00:00-05:00,0 days 01:00:00,86.0,1.0,0.011627906976744207
2022-01-04 16:00:00,88,2022-01-04 16:00:00+00:00,2022-01-04 11:00:00-05:00,False,False,2022-01-04 16:00:00+00:00,2022-01-05 01:00:00+09:00,2022-01-04 11:00:00-05:00,2022-01-04 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 12:00:00-05:00,0 days 01:00:00,87.0,1.0,0.011494252873563315
2022-01-04 17:00:00,89,2022-01-04 17:00:00+00:00,2022-01-04 12:00:00-05:00,False,False,2022-01-04 17:00:00+00:00,2022-01-05 02:00:00+09:00,2022-01-04 12:00:00-05:00,2022-01-04 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 13:00:00-05:00,0 days 01:00:00,88.0,1.0,0.011363636363636465
2022-01-04 18:00:00,90,2022-01-04 18:00:00+00:00,2022-01-04 13:00:00-05:00,False,False,2022-01-04 18:00:00+00:00,2022-01-05 03:00:00+09:00,2022-01-04 13:00:00-05:00,2022-01-04 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 14:00:00-05:00,0 days 01:00:00,89.0,1.0,0.011235955056179803
2022-01-04 19:00:00,91,2022-01-04 19:00:00+00:00,2022-01-04 14:00:00-05:00,False,False,2022-01-04 19:00:00+00:00,2022-01-05 04:00:00+09:00,2022-01-04 14:00:00-05:00,2022-01-04 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 15:00:00-05:00,0 days 01:00:00,90.0,1.0,0.011111111111111072
2022-01-04 20:00:00,92,2022-01-04 20:00:00+00:00,2022-01-04 15:00:00-05:00,False,False,2022-01-04 20:00:00+00:00,2022-01-05 05:00:00+09:00,2022-01-04 15:00:00-05:00,2022-01-04 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 16:00:00-05:00,0 days 01:00:00,91.0,1.0,0.01098901098901095
2022-01-04 21:00:00,93,2022-01-04 21:00:00+00:00,2022-01-04 16:00:00-05:00,False,False,2022-01-04 21:00:00+00:00,2022-01-05 06:00:00+09:00,2022-01-04 16:00:00-05:00,2022-01-04 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 17:00:00-05:00,0 days 01:00:00,92.0,1.0,0.010869565217391353
2022-01-04 22:00:00,94,2022-01-04 22:00:00+00:00,2022-01-04 17:00:00-05:00,False,False,2022-01-04 22:00:00+00:00,2022-01-05 07:00:00+09:00,2022-01-04 17:00:00-05:00,2022-01-04 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 18:00:00-05:00,0 days 01:00:00,93.0,1.0,0.010752688172043001
2022-01-04 23:00:00,95,2022-01-04 23:00:00+00:00,2022-01-04 18:00:00-05:00,False,False,2022-01-04 23:00:00+00:00,2022-01-05 08:00:00+09:00,2022-01-04 18:00:00-05:00,2022-01-04 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-01-04 19:00:00-05:00,0 days 01:00:00,94.0,1.0,0.010638297872340496
2022-01-05 00:00:00,96,2022-01-05 00:00:00+00:00,2022-01-04 19:00:00-05:00,False,False,2022-01-05 00:00:00+00:00,2022-01-05 09:00:00+09:00,2022-01-04 19:00:00-05:00,2022-01-04 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-01-04 20:00:00-05:00,0 days 01:00:00,95.0,1.0,0.010526315789473717
2022-01-05 01:00:00,97,2022-01-05 01:00:00+00:00,2022-01-04 20:00:00-05:00,False,False,2022-01-05 01:00:00+00:00,2022-01-05 10:00:00+09:00,2022-01-04 20:00:00-05:00,2022-01-04 20:00:00-05:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-01-04 21:00:00-05:00,0 days 01:00:00,96.0,1.0,0.01041666666666674
2022-01-05 02:00:00,98,2022-01-05 02:00:00+00:00,2022-01-04 21:00:00-05:00,False,False,2022-01-05 02:00:00+00:00,2022-01-05 11:00:00+09:00,2022-01-04 21:00:00-05:00,2022-01-04 21:00:00-05:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-01-04 22:00:00-05:00,0 days 01:00:00,97.0,1.0,0.010309278350515427
2022-01-05 03:00:00,99,2022-01-05 03:00:00+00:00,2022-01-04 22:00:00-05:00,False,False,2022-01-05 03:00:00+00:00,2022-01-05 12:00:00+09:00,2022-01-04 22:00:00-05:00,2022-01-04 22:00:00-05:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-01-04 23:00:00-05:00,0 days 01:00:00,98.0,1.0,0.010204081632652962
2022-01-05 04:00:00,100,2022-01-05 04:00:00+00:00,2022-01-04 23:00:00-05:00,False,False,2022-01-05 04:00:00+00:00,2022-01-05 13:00:00+09:00,2022-01-04 23:00:00-05:00,2022-01-04 23:00:00-05:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-01-05 00:00:00-05:00,0 days 01:00:00,99.0,1.0,0.010101010101010166
2022-01-05 05:00:00,101,2022-01-05 05:00:00+00:00,2022-01-05 00:00:00-05:00,False,False,2022-01-05 05:00:00+00:00,2022-01-05 14:00:00+09:00,2022-01-05 00:00:00-05:00,2022-01-05 00:00:00-05:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 01:00:00-05:00,0 days 01:00:00,100.0,1.0,0.010000000000000009
2022-01-05 06:00:00,102,2022-01-05 06:00:00+00:00,2022-01-05 01:00:00-05:00,False,False,2022-01-05 06:00:00+00:00,2022-01-05 15:00:00+09:00,2022-01-05 01:00:00-05:00,2022-01-05 01:00:00-05:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 02:00:00-05:00,0 days 01:00:00,101.0,1.0,0.00990099009900991
2022-01-05 07:00:00,103,2022-01-05 07:00:00+00:00,2022-01-05 02:00:00-05:00,False,False,2022-01-05 07:00:00+00:00,2022-01-05 16:00:00+09:00,2022-01-05 02:00:00-05:00,2022-01-05 02:00:00-05:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 03:00:00-05:00,0 days 01:00:00,102.0,1.0,0.009803921568627416
2022-01-05 08:00:00,104,2022-01-05 08:00:00+00:00,2022-01-05 03:00:00-05:00,False,False,2022-01-05 08:00:00+00:00,2022-01-05 17:00:00+09:00,2022-01-05 03:00:00-05:00,2022-01-05 03:00:00-05:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 04:00:00-05:00,0 days 01:00:00,103.0,1.0,0.009708737864077666
2022-01-05 09:00:00,105,2022-01-05 09:00:00+00:00,2022-01-05 04:00:00-05:00,False,False,2022-01-05 09:00:00+00:00,2022-01-05 18:00:00+09:00,2022-01-05 04:00:00-05:00,2022-01-05 04:00:00-05:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 05:00:00-05:00,0 days 01:00:00,104.0,1.0,0.009615384615384581
2022-01-05 10:00:00,106,2022-01-05 10:00:00+00:00,2022-01-05 05:00:00-05:00,False,False,2022-01-05 10:00:00+00:00,2022-01-05 19:00:00+09:00,2022-01-05 05:00:00-05:00,2022-01-05 05:00:00-05:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 06:00:00-05:00,0 days 01:00:00,105.0,1.0,0.00952380952380949
2022-01-05 11:00:00,107,2022-01-05 11:00:00+00:00,2022-01-05 06:00:00-05:00,False,False,2022-01-05 11:00:00+00:00,2022-01-05 20:00:00+09:00,2022-01-05 06:00:00-05:00,2022-01-05 06:00:00-05:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 07:00:00-05:00,0 days 01:00:00,106.0,1.0,0.009433962264151052
2022-01-05 12:00:00,108,2022-01-05 12:00:00+00:00,2022-01-05 07:00:00-05:00,False,False,2022-01-05 12:00:00+00:00,2022-01-05 21:00:00+09:00,2022-01-05 07:00:00-05:00,2022-01-05 07:00:00-05:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 08:00:00-05:00,0 days 01:00:00,107.0,1.0,0.009345794392523255
2022-01-05 13:00:00,109,2022-01-05 13:00:00+00:00,2022-01-05 08:00:00-05:00,False,False,2022-01-05 13:00:00+00:00,2022-01-05 22:00:00+09:00,2022-01-05 08:00:00-05:00,2022-01-05 08:00:00-05:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 09:00:00-05:00,0 days 01:00:00,108.0,1.0,0.0092592592592593
2022-01-05 14:00:00,110,2022-01-05 14:00:00+00:00,2022-01-05 09:00:00-05:00,False,False,2022-01-05 14:00:00+00:00,2022-01-05 23:00:00+09:00,2022-01-05 09:00:00-05:00,2022-01-05 09:00:00-05:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 10:00:00-05:00,0 days 01:00:00,109.0,1.0,0.00917431192660545
2022-01-05 15:00:00,111,2022-01-05 15:00:00+00:00,2022-01-05 10:00:00-05:00,False,False,2022-01-05 15:00:00+00:00,2022-01-06 00:00:00+09:00,2022-01-05 10:00:00-05:00,2022-01-05 10:00:00-05:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 11:00:00-05:00,0 days 01:00:00,110.0,1.0,0.009090909090909038
2022-01-05 16:00:00,112,2022-01-05 16:00:00+00:00,2022-01-05 11:00:00-05:00,False,False,2022-01-05 16:00:00+00:00,2022-01-06 01:00:00+09:00,2022-01-05 11:00:00-05:00,2022-01-05 11:00:00-05:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 12:00:00-05:00,0 days 01:00:00,111.0,1.0,0.009009009009008917
2022-01-05 17:00:00,113,2022-01-05 17:00:00+00:00,2022-01-05 12:00:00-05:00,False,False,2022-01-05 17:00:00+00:00,2022-01-06 02:00:00+09:00,2022-01-05 12:00:00-05:00,2022-01-05 12:00:00-05:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 13:00:00-05:00,0 days 01:00:00,112.0,1.0,0.008928571428571397
2022-01-05 18:00:00,114,2022-01-05 18:00:00+00:00,2022-01-05 13:00:00-05:00,False,False,2022-01-05 18:00:00+00:00,2022-01-06 03:00:00+09:00,2022-01-05 13:00:00-05:00,2022-01-05 13:00:00-05:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 14:00:00-05:00,0 days 01:00:00,113.0,1.0,0.008849557522123908
2022-01-05 19:00:00,115,2022-01-05 19:00:00+00:00,2022-01-05 14:00:00-05:00,False,False,2022-01-05 19:00:00+00:00,2022-01-06 04:00:00+09:00,2022-01-05 14:00:00-05:00,2022-01-05 14:00:00-05:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 15:00:00-05:00,0 days 01:00:00,114.0,1.0,0.00877192982456143
2022-01-05 20:00:00,116,2022-01-05 20:00:00+00:00,2022-01-05 15:00:00-05:00,False,False,2022-01-05 20:00:00+00:00,2022-01-06 05:00:00+09:00,2022-01-05 15:00:00-05:00,2022-01-05 15:00:00-05:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 16:00:00-05:00,0 days 01:00:00,115.0,1.0,0.008695652173912993
2022-01-05 21:00:00,117,2022-01-05 21:00:00+00:00,2022-01-05 16:00:00-05:00,False,False,2022-01-05 21:00:00+00:00,2022-01-06 06:00:00+09:00,2022-01-05 16:00:00-05:00,2022-01-05 16:00:00-05:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 17:00:00-05:00,0 days 01:00:00,116.0,1.0,0.008620689655172376
2022-01-05 22:00:00,118,2022-01-05 22:00:00+00:00,2022-01-05 17:00:00-05:00,False,False,2022-01-05 22:00:00+00:00,2022-01-06 07:00:00+09:00,2022-01-05 17:00:00-05:00,2022-01-05 17:00:00-05:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 18:00:00-05:00,0 days 01:00:00,117.0,1.0,0.008547008547008517
2022-01-05 23:00:00,119,2022-01-05 23:00:00+00:00,2022-01-05 18:00:00-05:00,False,False,2022-01-05 23:00:00+00:00,2022-01-06 08:00:00+09:00,2022-01-05 18:00:00-05:00,2022-01-05 18:00:00-05:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Wednesday,-5,1.0,2022-01-05 19:00:00-05:00,0 days 01:00:00,118.0,1.0,0.008474576271186418
2022-01-06 00:00:00,120,2022-01-06 00:00:00+00:00,2022-01-05 19:00:00-05:00,False,False,2022-01-06 00:00:00+00:00,2022-01-06 09:00:00+09:00,2022-01-05 19:00:00-05:00,2022-01-05 19:00:00-05:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Wednesday,19,1.0,2022-01-05 20:00:00-05:00,0 days 01:00:00,119.0,1.0,0.008403361344537785
2022-01-06 01:00:00,121,2022-01-06 01:00:00+00:00,2022-01-05 20:00:00-05:00,False,False,2022-01-06 01:00:00+00:00,2022-01-06 10:00:00+09:00,2022-01-05 20:00:00-05:00,2022-01-05 20:00:00-05:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Wednesday,19,1.0,2022-01-05 21:00:00-05:00,0 days 01:00:00,120.0,1.0,0.008333333333333304
2022-01-06 02:00:00,122,2022-01-06 02:00:00+00:00,2022-01-05 21:00:00-05:00,False,False,2022-01-06 02:00:00+00:00,2022-01-06 11:00:00+09:00,2022-01-05 21:00:00-05:00,2022-01-05 21:00:00-05:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Wednesday,19,1.0,2022-01-05 22:00:00-05:00,0 days 01:00:00,121.0,1.0,0.008264462809917328
2022-01-06 03:00:00,123,2022-01-06 03:00:00+00:00,2022-01-05 22:00:00-05:00,False,False,2022-01-06 03:00:00+00:00,2022-01-06 12:00:00+09:00,2022-01-05 22:00:00-05:00,2022-01-05 22:00:00-05:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Wednesday,19,1.0,2022-01-05 23:00:00-05:00,0 days 01:00:00,122.0,1.0,0.008196721311475308
2022-01-06 04:00:00,124,2022-01-06 04:00:00+00:00,2022-01-05 23:00:00-05:00,False,False,2022-01-06 04:00:00+00:00,2022-01-06 13:00:00+09:00,2022-01-05 23:00:00-05:00,2022-01-05 23:00:00-05:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Wednesday,19,1.0,2022-01-06 00:00:00-05:00,0 days 01:00:00,123.0,1.0,0.008130081300812941
2022-01-06 05:00:00,125,2022-01-06 05:00:00+00:00,2022-01-06 00:00:00-05:00,False,False,2022-01-06 05:00:00+00:00,2022-01-06 14:00:00+09:00,2022-01-06 00:00:00-05:00,2022-01-06 00:00:00-05:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Thursday,-5,1.0,2022-01-06 01:00:00-05:00,0 days 01:00:00,124.0,1.0,0.008064516129032251
2022-01-06 06:00:00,126,2022-01-06 06:00:00+00:00,2022-01-06 01:00:00-05:00,False,False,2022-01-06 06:00:00+00:00,2022-01-06 15:00:00+09:00,2022-01-06 01:00:00-05:00,2022-01-06 01:00:00-05:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Thursday,-5,1.0,2022-01-06 02:00:00-05:00,0 days 01:00:00,125.0,1.0,0.008000000000000007
2022-01-06 07:00:00,127,2022-01-06 07:00:00+00:00,2022-01-06 02:00:00-05:00,False,False,2022-01-06 07:00:00+00:00,2022-01-06 16:00:00+09:00,2022-01-06 02:00:00-05:00,2022-01-06 02:00:00-05:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Thursday,-5,1.0,2022-01-06 03:00:00-05:00,0 days 01:00:00,126.0,1.0,0.007936507936507908
